Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.396336179286601,8,2,0,0,0.6413427703962075,0.5318453099159711,0.0,41.129359046838324,9.35537169350694
"[4.50, 4.80)",4.65,4.636588226380167,5,4,0,2,0.7466837673856253,0.7104999315815888,0.6385450080402042,36.1476427055325,7.796172733189494
"[4.80, 5.10)",4.949999999999999,4.89052451428591,14,5,1,0,0.5816250025074665,0.6129708043164197,0.7062497055499705,61.4001705744768,12.554925426734549
"[5.10, 5.40)",5.25,5.248633633201928,12,3,0,0,0.6961842342017203,0.6650219068731741,0.0,67.8523017014059,12.927612487978632
"[5.40, 5.70)",5.550000000000001,5.564374285342312,4,0,0,0,0.6952315786285469,0.6527324314513964,0.0,32.01450829560367,5.753478586071458
"[5.70, 6.00)",5.85,5.829799351505557,10,0,0,0,0.6027568181015225,0.6666915644813277,0.0,96.71892837093786,16.590438630784096
"[6.00, 6.30)",6.15,6.138341202266876,6,1,0,0,0.6818352950322583,0.715729307386713,0.0,45.013372342190536,7.33314927582833
"[6.30, 6.60)",6.449999999999999,6.569002271892559,1,0,0,0,0.606967462488321,0.6263188541554013,0.0,10.822659661132919,1.6475347721283191
"[6.60, 6.90)",6.75,6.802842290397122,2,0,0,0,0.7012550990153934,0.0,0.0,19.401904670493646,2.8520291728475513
"[6.90, 7.50)",7.2,7.2,0,0,0,0,0.0,0.6033709809378952,0.0,0.0,0.0
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0.0,0.750084830126196,0.0,0.0,0.0
