Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.330527701074747,57,4,2,0,0.6913461071038696,0.6318058446011022,0.5745255123901629,300.9094127480785,69.48562242735431
"[4.50, 4.80)",4.65,4.6341929125928,34,2,1,0,0.6450007692860971,0.6488966791084926,0.8503299947942866,218.67816480121576,47.187971870352456
"[4.80, 5.10)",4.949999999999999,4.933031486041268,23,0,0,0,0.6650345675675552,0.6342417308525827,0.0,170.60725819703163,34.58466840923066
"[5.10, 5.40)",5.25,5.222650421154026,19,0,1,0,0.6749845819994658,0.6590136658890768,0.6289972288584211,129.8942427957163,24.871326303898808
"[5.40, 5.70)",5.550000000000001,5.594022845930736,15,0,0,0,0.6762661972875468,0.7099351177995671,0.0,124.07886572701572,22.180614764073496
"[5.70, 6.00)",5.85,5.828238288470014,7,1,0,0,0.6359503920575977,0.6909072316168003,0.0,54.9876691131168,9.434698169753755
"[6.00, 6.30)",6.15,6.112742424667261,6,0,0,0,0.6898180498906207,0.657784101323341,0.0,53.16830221218346,8.697945785778403
"[6.30, 6.60)",6.449999999999999,6.389332976649067,4,0,0,0,0.6521614663773212,0.6691273807292047,0.0,39.18865683457838,6.133450389547731
"[6.60, 6.90)",6.75,6.666300789025312,1,0,0,0,0.39024610381915736,0.6481918954226908,0.0,17.082299410001337,2.562485544925278
"[6.90, 7.50)",7.2,7.123034411609133,3,0,0,0,0.7271694615439962,0.832607166124307,0.0,29.386689575019368,4.125585793482184
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
