Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.289653321151482,8,1,9,2,0,1,0.492801598470581,0.6220981406575735,0.47688203201337453,67.24648168780814,15.676437383932232
"[4.50, 4.80)",4.65,4.700246406038916,23,2,20,0,1,0,0.6666381754322843,0.7008787692190237,0.4585677827149191,116.09650189724833,24.700088435382145
"[4.80, 5.10)",4.949999999999999,4.9496420145488536,19,0,19,3,0,0,0.5820280491654359,0.6490685813746233,0.0,142.8794261508987,28.86661817782427
"[5.10, 5.40)",5.25,5.254712228289562,19,1,19,1,0,0,0.6234503636523895,0.5854531574569121,0.0,159.3171410163064,30.3189088374046
"[5.40, 5.70)",5.550000000000001,5.568483831197136,13,1,15,2,0,0,0.6180004931603715,0.6646117296583601,0.0,98.81222539087497,17.74490658252157
"[5.70, 6.00)",5.85,5.846047459993731,15,0,8,0,1,0,0.6997218235325732,0.6288241699951929,0.5275708072829701,113.97661758660281,19.496355164165063
"[6.00, 6.30)",6.15,6.110285960408715,4,0,3,0,0,0,0.5973571985055085,0.6531238209065547,0.0,36.96859668221855,6.050223659212462
"[6.30, 6.60)",6.449999999999999,6.41698019721689,7,0,7,0,0,0,0.6302946434079525,0.6468292307315335,0.0,68.39191515069382,10.657959515031088
"[6.60, 6.90)",6.75,6.696547551836746,3,0,0,0,0,0,0.0,0.6809189444205779,0.0,29.503721140561517,4.405810742353224
"[6.90, 7.50)",7.2,7.225264542656415,2,0,2,0,0,0,0.5077251323420562,0.6824648181420314,0.0,20.75358280065211,2.8723630364158157
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
