Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.337264453028144,61,8,3,0,0.6316030669323347,0.6548250695751037,0.6435806388297792,322.2755243965114,74.30386776889027
"[4.50, 4.80)",4.65,4.6530198239143346,51,3,1,0,0.6742367849899428,0.6690291669902411,0.5483689549019471,313.76358082461735,67.43224673405001
"[4.80, 5.10)",4.949999999999999,4.943642934362694,35,2,0,0,0.6841442630778356,0.6811911807829363,0.0,238.45879537165442,48.235440653319586
"[5.10, 5.40)",5.25,5.246876731019954,24,0,2,0,0.6585775361056312,0.6330960750391578,0.6701264763219361,158.9255865173023,30.28955980187633
"[5.40, 5.70)",5.550000000000001,5.514642672194623,16,0,0,0,0.68649949895239,0.7042730929717982,0.0,128.5278181408158,23.306644832831303
"[5.70, 6.00)",5.85,5.836178812432415,12,0,0,0,0.6421868725365878,0.6779166833830025,0.0,109.05571064160748,18.68614964457455
"[6.00, 6.30)",6.15,6.136156368155222,12,0,0,0,0.7200127307742455,0.6519135740825215,0.0,102.26746454702618,16.666371978028966
"[6.30, 6.60)",6.449999999999999,6.432440600454062,7,0,0,0,0.7082544988917077,0.585555685741191,0.0,63.574723879110984,9.88345292681339
"[6.60, 6.90)",6.75,6.725473425219005,2,0,0,0,0.7191509391028299,0.4963649497339205,0.0,18.703927255130353,2.781057343115037
"[6.90, 7.50)",7.2,7.137138783925854,1,0,1,0,0.7546143373735665,0.0,0.750453472477707,-10.147920861991743,-1.4218472092551602
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
