Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.330535803707237,33,6,30,4,0,0,0.6725393270076806,0.6122408115600316,0.0,188.50474778355388,43.52919738527062
"[4.50, 4.80)",4.65,4.647748847314478,42,5,37,6,3,1,0.6602657160390918,0.6463352414706821,0.793108580297006,236.9400735242772,50.97953467541256
"[4.80, 5.10)",4.949999999999999,4.935928725732107,37,3,36,2,0,0,0.6716428362966024,0.6936488583652254,0.0,238.2490816362347,48.26833912616863
"[5.10, 5.40)",5.25,5.255026534532519,30,4,23,0,0,0,0.6712239415507012,0.6795207440616358,0.0,198.4091481918619,37.75606971497665
"[5.40, 5.70)",5.550000000000001,5.5097996700525655,17,2,12,1,1,1,0.6677415655892267,0.6556397180018368,0.0,124.71467223488006,22.635064739783946
"[5.70, 6.00)",5.85,5.848970709688525,14,0,13,0,1,0,0.6752664251057177,0.6272735419190295,0.5371846670152908,104.81699500591749,17.9205881185716
"[6.00, 6.30)",6.15,6.125799008133068,13,1,7,0,0,0,0.7225084926351898,0.7104023620468113,0.0,102.599248139224,16.748712780652056
"[6.30, 6.60)",6.449999999999999,6.508187014391029,4,0,1,0,0,0,0.4729200278031859,0.6184795348898384,0.0,41.888232116562186,6.436236700626168
"[6.60, 6.90)",6.75,6.6929531305419685,5,0,3,0,0,0,0.631238591581163,0.5723124237825983,0.0,58.003003663979676,8.666279672465423
"[6.90, 7.50)",7.2,6.948913488315324,1,0,0,0,0,0,0.0,0.5891685271726432,0.0,11.794441094235664,1.697307228542728
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
