Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.345080781678307,86,10,61,8,3,0,0.6316030669323347,0.6548250695751037,0.6435806388297792,454.150942957956,104.52071337153325
"[4.50, 4.80)",4.65,4.636551300762948,61,3,51,3,1,0,0.6742367849899428,0.6690291669902411,0.5483689549019471,378.3944207014529,81.61117955045333
"[4.80, 5.10)",4.949999999999999,4.972579961568179,43,5,35,2,0,0,0.6841442630778356,0.6811911807829363,0.0,273.8502946629353,55.072074613069155
"[5.10, 5.40)",5.25,5.228934083624239,28,2,24,0,2,0,0.6585775361056312,0.6330960750391578,0.6701264763219361,177.43993654462292,33.93424619758012
"[5.40, 5.70)",5.550000000000001,5.560251348428772,22,0,16,0,0,0,0.68649949895239,0.7042730929717982,0.0,171.77609633083276,30.893584762022243
"[5.70, 6.00)",5.85,5.833042190590593,14,1,12,0,0,0,0.6421868725365878,0.6779166833830025,0.0,110.24657712589553,18.90035654186364
"[6.00, 6.30)",6.15,6.141969778113614,12,0,12,0,0,0,0.7200127307742455,0.6519135740825215,0.0,111.54519682962707,18.161143877182347
"[6.30, 6.60)",6.449999999999999,6.411975494547676,7,0,7,0,0,0,0.7082544988917077,0.585555685741191,0.0,75.71551238071451,11.808453174079974
"[6.60, 6.90)",6.75,6.779017559106081,1,0,2,0,0,0,0.7191509391028299,0.4963649497339205,0.0,13.378821597886416,1.9735634966625786
"[6.90, 7.50)",7.2,7.107721577931132,0,0,1,0,1,0,0.7546143373735665,0.0,0.750453472477707,-21.06948778080994,-2.9643096665785134
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
