Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.342395518758664,73,9,53,6,4,0,0.7040231844053865,0.6776975694004148,0.7561522158257353,355.0387880214499,81.76104329689038
"[4.50, 4.80)",4.65,4.668627649725737,69,6,48,3,1,0,0.6578306394901506,0.6780484945418663,0.871374502328687,417.2216155412469,89.36707890288851
"[4.80, 5.10)",4.949999999999999,4.948267819120402,53,3,37,4,0,0,0.6517549025873364,0.6219770054417916,0.0,394.0842778302923,79.64085458501805
"[5.10, 5.40)",5.25,5.263925706870526,37,0,14,1,1,0,0.5475516051336426,0.6416864993890914,0.8166541180841179,287.4303575293857,54.60380209284276
"[5.40, 5.70)",5.550000000000001,5.553558952165706,25,0,18,0,0,0,0.6316914038786271,0.6772069085490457,0.0,202.6793431762599,36.495397802020555
"[5.70, 6.00)",5.85,5.853402952422331,7,0,20,0,0,0,0.6319635725884837,0.6374711389645226,0.0,61.53903759817657,10.513377961226757
"[6.00, 6.30)",6.15,6.09686532975121,11,0,4,0,0,0,0.6492883790135235,0.6525400415112108,0.0,102.22123738062723,16.766195717299613
"[6.30, 6.60)",6.449999999999999,6.430661939810964,7,0,2,0,0,0,0.6086503721789798,0.6978307430106252,0.0,64.19436494131338,9.982543872178802
"[6.60, 6.90)",6.75,6.694276801833225,2,0,2,0,0,0,0.6840128878583273,0.6014844874082645,0.0,21.970033299690954,3.2819128861947373
"[6.90, 7.50)",7.2,7.132397111826186,4,0,3,0,0,0,0.6836599519646188,0.6889765407623124,0.0,40.94630006793259,5.740888992291213
"[7.50, 8.70)",8.1,8.264114681846433,1,0,1,0,0,0,0.5811233837471043,0.6639817434516647,0.0,12.236219283007634,1.4806449031844415
