Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.3207879867097745,74,12,69,6,1,0,0.6430534770192076,0.6624978843904171,0.6414675707029704,383.2231938226084,88.69289467600747
"[4.50, 4.80)",4.65,4.633219215591828,71,6,52,5,0,1,0.6843152029040507,0.6260964065034541,0.3185134159127685,508.4559570313272,109.74139866299832
"[4.80, 5.10)",4.949999999999999,4.962093778009399,51,6,40,3,3,0,0.7068188168393893,0.6258988805117158,0.7543916898607516,309.31318595414155,62.33521569562638
"[5.10, 5.40)",5.25,5.216119023083962,30,4,24,1,0,0,0.6707160771270122,0.6548269377695589,0.0,204.4644212184487,39.19857279206827
"[5.40, 5.70)",5.550000000000001,5.534706308261616,18,1,14,0,0,0,0.6346131861814471,0.6631354684193274,0.0,140.0828410532231,25.309896000104366
"[5.70, 6.00)",5.85,5.853860557111019,12,0,9,0,0,0,0.6214094739827521,0.6798887109847213,0.0,102.06787872540963,17.435994200685553
"[6.00, 6.30)",6.15,6.118264459945755,11,0,9,0,0,0,0.7451979241435651,0.6203818215347765,0.0,107.3914706906376,17.552603584512223
"[6.30, 6.60)",6.449999999999999,6.458130139789063,12,0,5,0,0,0,0.5318689829522891,0.7081516828077506,0.0,108.53952365485699,16.80664856629881
"[6.60, 6.90)",6.75,6.785416985766082,2,0,0,0,0,0,0.0,0.570317048844071,0.0,23.79524511679561,3.5068213444673213
"[6.90, 7.50)",7.2,7.327302997394288,1,0,3,0,0,0,0.5733970120018579,0.6345265929171015,0.0,10.981345935785418,1.498688663440091
"[7.50, 8.70)",8.1,7.771592757902202,0,0,1,0,0,0,0.7544745914303783,0.0,0.0,-0.15216669280193346,-0.019579859308403603
