Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.375676136318588,30,4,0,0,0.6725393270076806,0.6122408115600316,0.0,169.16122964952504,38.65944927812834
"[4.50, 4.80)",4.65,4.680519973260813,37,6,3,1,0.6602657160390918,0.6463352414706821,0.793108580297006,195.42210874455216,41.75222194563268
"[4.80, 5.10)",4.949999999999999,4.953999508583423,36,2,0,0,0.6716428362966024,0.6936488583652254,0.0,250.78207372921912,50.62214344081138
"[5.10, 5.40)",5.25,5.281919888276946,23,0,0,0,0.6712239415507012,0.6795207440616358,0.0,180.98901113346741,34.26576225345008
"[5.40, 5.70)",5.550000000000001,5.49194484467599,12,1,1,1,0.6677415655892267,0.6556397180018368,0.0,90.47121881371551,16.473439077127708
"[5.70, 6.00)",5.85,5.873038644504281,13,0,1,0,0.6752664251057177,0.6272735419190295,0.5371846670152908,90.52719398801136,15.41403002221389
"[6.00, 6.30)",6.15,6.191880942130469,7,0,0,0,0.7225084926351898,0.7104023620468113,0.0,59.98983684860046,9.688467431668588
"[6.30, 6.60)",6.449999999999999,6.436777951163952,1,0,0,0,0.4729200278031859,0.6184795348898384,0.0,13.6107112677468,2.1145224164965324
"[6.60, 6.90)",6.75,6.699612910212451,3,0,0,0,0.631238591581163,0.5723124237825983,0.0,31.840319965692554,4.752561139339447
"[6.90, 7.50)",7.2,7.2,0,0,0,0,0.0,0.5891685271726432,0.0,0.0,0.0
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
