Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.393432052697405,0,1,0,0,0.3063252256277451,0.6946677667188997,0.0,-14.342377594577945,-3.264504246918364
"[4.50, 4.80)",4.65,4.745987039383179,2,1,1,0,0.8328846686762444,0.62140087141276,0.5283971805160433,-12.8179886395579,-2.700805656060918
"[4.80, 5.10)",4.949999999999999,5.02763550923962,8,2,0,0,0.6411925851154511,0.7021888000287626,0.0,47.0464159375863,9.357562983857118
"[5.10, 5.40)",5.25,5.271489739568632,10,0,0,0,0.5788114927474244,0.6339290791811069,0.0,91.07437923436238,17.27678203577705
"[5.40, 5.70)",5.550000000000001,5.535143448496879,10,0,0,0,0.5304029631904462,0.5913113434148267,0.0,104.35732514015827,18.853589994762917
"[5.70, 6.00)",5.85,5.77035366308424,3,1,0,0,0.5537995241604765,0.6347116196410459,0.0,20.839142727078773,3.6114151651391677
"[6.00, 6.30)",6.15,6.195676686712081,5,0,0,0,0.6997684367645525,0.6883824657376544,0.0,44.26947802446189,7.145220814928417
"[6.30, 6.60)",6.449999999999999,6.463305619521917,3,0,0,0,0.595918913868041,0.5866710668781135,0.0,32.53784433977441,5.034241958402269
"[6.60, 6.90)",6.75,6.75,0,0,0,0,0.0,0.6467416731170376,0.0,0.0,0.0
"[6.90, 7.50)",7.2,7.31609062362287,0,0,1,0,0.0,0.546884914453047,0.44306788568929517,-34.040471925304004,-4.652822617504351
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
