Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.387359924270864,22,3,28,1,1,2,0.6209781776717823,0.6004239170187822,0.6455622155874283,151.03573731817562,34.425198735724024
"[4.50, 4.80)",4.65,4.662231994152259,35,2,23,6,3,0,0.5968304899944878,0.6706626144841173,0.6573938198888144,180.42621269595367,38.69953552767398
"[4.80, 5.10)",4.949999999999999,4.939573502503158,29,3,35,2,2,2,0.6028003366114175,0.6432238665773657,0.0,195.66970643926945,39.612672296527755
"[5.10, 5.40)",5.25,5.2519181143709055,23,2,20,4,2,0,0.6554847231008814,0.659626033767387,0.6918731425146373,131.75754434308723,25.08750926305515
"[5.40, 5.70)",5.550000000000001,5.5355967815532505,20,0,18,1,0,0,0.6131998317902871,0.6422977909245527,0.0,170.10147180526536,30.7286600736725
"[5.70, 6.00)",5.85,5.889654761673925,11,1,10,1,1,0,0.7078235551955909,0.6027128452460294,0.5219386328485002,71.67604645448496,12.169821382554789
"[6.00, 6.30)",6.15,6.134330486935827,15,2,7,0,0,0,0.646495929100014,0.6603416511015344,0.0,119.78401611713981,19.526827967981458
"[6.30, 6.60)",6.449999999999999,6.6255244505238755,5,0,5,0,1,0,0.7071077204602162,0.683218365696732,0.5497581663697342,21.16262876356914,3.1941062057201863
"[6.60, 6.90)",6.75,6.616427387104095,2,0,1,0,0,0,0.8488308684128807,0.5640869669320371,0.0,23.343743135912106,3.5281492216495542
"[6.90, 7.50)",7.2,7.143952402887202,3,0,2,0,0,0,0.595200855928292,0.5120194211920215,0.0,41.50289166909998,5.809514023683408
"[7.50, 8.70)",8.1,7.713241599412809,1,0,1,0,0,0,0.5492612195577914,0.8210541387293173,0.0,9.186866072581124,1.19105125311782
