recoeff,recoeff_error,hodoeff,hodoeff_error
0.8842067727735967,0.03099682082349177,1.0,0.0
0.5346658675659235,0.006175956670579391,1.0,0.0
0.4959182578469108,0.005874826312310664,1.0,0.0
0.8495685932748972,0.015225728753459062,1.0,0.0
0.7533905417807643,0.008789732692101615,1.0,0.0
0.5654499848918264,0.007106054089911928,1.0,0.0
0.5961328452241388,0.0062386873879289205,1.0,0.0
0.6530292017117325,0.006640645907331733,1.0,0.0
0.644968750014662,0.00702630590725174,1.0,0.0
0.6369082983175915,0.008301314323872535,1.0,0.0
0.4468601916762719,0.006307216574843401,1.0,0.0
0.7423220923182335,0.008930714557027547,1.0,0.0
0.5843489821876108,0.007129537731885767,1.0,0.0
0.47599591357645193,0.007650404742816878,1.0,0.0
0.5488739217163402,0.0058778100326448675,1.0,0.0
0.38892856909527096,0.008167672853368196,1.0,0.0

average recoeff,0.612598048998264
propagated recoeff_error (without correlations),0.0027418163141930026
propagated recoeff_error (with correlations),0.004702027368197067
average hodoeff,1.0
propagated hodoeff_error,0.0
total_eff = average recoeff (with correlations) * average hodoeff,0.612598048998264
total_eff_error = propagated error of total_eff,0.004702027368197067
