recoeff,recoeff_error,hodoeff,hodoeff_error
0.8400025305731438,0.014479717555839197,0.9724517595985018,0.0070411784902653365
0.5049738688789376,0.006461773790979985,0.9639763959109913,0.009318981432988534
0.7367878675869681,0.00971728997493639,0.9669759590622483,0.009894703606343272
0.8842834263457854,0.03675813947019656,0.9701338876651668,0.01612988597924345

average recoeff,0.7415119233462086
propagated recoeff_error (without correlations),0.010298674923230704
propagated recoeff_error (with correlations),0.013137489861088564
average hodoeff,0.9683845005592271
propagated hodoeff_error,0.005559338936875371
total_eff = average recoeff (with correlations) * average hodoeff,0.7180686535483302
total_eff_error = propagated error of total_eff,0.013373345725961223
